,date,hors,ws,wd,horsObs,wp1
24749,20100315,30,2.92,196.27,12,0.04
24750,20100315,31,2.71,191.95,12,0.065
24751,20100315,32,2.52,183.6,12,0.075
24752,20100315,33,2.63,173.04,12,0.06
24753,20100315,34,3.18,165.55,12,0.09
24754,20100315,35,3.91,162.27,12,0.09
24756,20100315,37,4.68,161.74,12,0.1
24757,20100315,38,4.56,162.19,12,0.206
24758,20100315,39,4.23,161.69,12,0.281
24759,20100315,40,3.84,159.06,12,0.236
24760,20100315,41,3.47,154.23,12,0.18
24761,20100315,42,3.23,148.09,12,0.115
24762,20100315,43,3.15,142.28,12,0.075
24763,20100315,44,3.22,137.73,12,0.12
24764,20100315,45,3.38,134.66,12,0.14
24765,20100315,46,3.59,132.78,12,0.095
24770,20100316,3,5.79,222.87,0,0.331
24771,20100316,4,5.45,223.45,0,0.211
24772,20100316,5,4.88,221.26,0,0.08
24773,20100316,6,4.32,214.59,0,0.08
24774,20100316,7,4.06,202.75,0,0.095
24775,20100316,8,4.1,189.68,0,0.07
24776,20100316,9,4.21,179.35,0,0.035
24777,20100316,10,4.12,172.64,0,0.015
24778,20100316,11,3.83,168.74,0,0.005
24779,20100316,12,3.45,167.79,0,0.005
24780,20100316,13,3.09,170.58,0,0.0
24781,20100316,14,2.8,176.52,0,0.0
24782,20100316,15,2.61,183.69,0,0.0
24783,20100316,16,2.5,189.54,0,0.0
24784,20100316,17,2.43,192.42,0,0.03
24785,20100316,18,2.41,191.13,0,0.04
24786,20100316,19,2.45,185.22,0,0.065
24787,20100316,20,2.65,176.6,0,0.075
24788,20100316,21,3.08,168.45,0,0.06
24789,20100316,22,3.72,163.0,0,0.09
24790,20100316,23,4.39,160.44,0,0.09
24792,20100316,25,5.04,161.63,0,0.1
24793,20100316,26,4.89,163.68,0,0.206
24794,20100316,27,4.48,164.86,0,0.281
24795,20100316,28,3.88,163.54,0,0.236
24796,20100316,29,3.3,159.51,0,0.18
24797,20100316,30,2.98,154.17,0,0.115
24798,20100316,31,3.03,150.69,0,0.075
24799,20100316,32,3.29,149.13,0,0.12
24800,20100316,33,3.49,147.69,0,0.14
24801,20100316,34,3.48,144.98,0,0.095
24802,20100316,35,3.29,141.32,0,0.045
24803,20100316,36,2.99,137.6,0,0.015
24804,20100316,37,2.65,134.69,0,0.025
24805,20100316,38,2.36,131.39,0,0.04
24806,20100316,39,2.23,125.72,0,0.05
24807,20100316,40,2.36,117.45,0,0.14
24808,20100316,41,2.71,109.72,0,0.19
24809,20100316,42,3.16,104.22,0,0.211
24810,20100316,43,3.62,100.65,0,0.221
24811,20100316,44,4.07,98.15,0,0.271
24812,20100316,45,4.52,96.15,0,0.331
24813,20100316,46,4.98,94.44,0,0.341
24818,20100316,3,2.65,167.7,12,0.331
24819,20100316,4,2.82,174.05,12,0.211
24820,20100316,5,3.01,178.87,12,0.08
24821,20100316,6,3.12,179.63,12,0.08
24822,20100316,7,3.11,174.87,12,0.095
24823,20100316,8,3.17,166.33,12,0.07
24824,20100316,9,3.52,158.25,12,0.035
24825,20100316,10,4.17,154.3,12,0.015
24826,20100316,11,4.88,153.85,12,0.005
24827,20100316,12,5.37,155.56,12,0.005
24828,20100316,13,5.43,158.89,12,0.1
24829,20100316,14,5.15,162.97,12,0.206
24830,20100316,15,4.66,166.53,12,0.281
24831,20100316,16,4.05,167.86,12,0.236
24832,20100316,17,3.44,166.29,12,0.18
24833,20100316,18,3.0,161.58,12,0.115
24834,20100316,19,2.86,154.78,12,0.075
24835,20100316,20,2.92,147.31,12,0.12
24836,20100316,21,3.01,139.32,12,0.14
24837,20100316,22,3.04,129.99,12,0.095
24838,20100316,23,3.09,120.41,12,0.045
24839,20100316,24,3.22,113.07,12,0.015
24840,20100316,25,3.42,109.75,12,0.025
24841,20100316,26,3.59,109.26,12,0.04
24842,20100316,27,3.65,109.98,12,0.05
24843,20100316,28,3.54,110.74,12,0.14
24844,20100316,29,3.37,110.52,12,0.19
24845,20100316,30,3.31,108.13,12,0.211
24846,20100316,31,3.48,103.36,12,0.221
24847,20100316,32,3.88,98.37,12,0.271
24848,20100316,33,4.43,94.97,12,0.331
24849,20100316,34,5.01,93.48,12,0.341
24850,20100316,35,5.47,92.68,12,0.281
24852,20100316,37,5.51,88.95,12,0.206
24853,20100316,38,5.16,86.08,12,0.326
24854,20100316,39,4.84,84.59,12,0.456
24855,20100316,40,4.69,86.21,12,0.501
24856,20100316,41,4.71,89.64,12,0.486
24857,20100316,42,4.81,92.55,12,0.642
24858,20100316,43,4.9,93.39,12,0.662
24859,20100316,44,4.9,92.75,12,0.381
24860,20100316,45,4.73,91.49,12,0.29600000000000004
24861,20100316,46,4.36,90.27,12,0.236
24866,20100317,3,5.39,166.16,0,0.281
24867,20100317,4,5.2,167.86,0,0.236
24868,20100317,5,4.93,168.78,0,0.18
24869,20100317,6,4.76,169.24,0,0.115
24870,20100317,7,4.81,169.26,0,0.075
24871,20100317,8,4.85,167.87,0,0.12
24872,20100317,9,4.6,163.55,0,0.14
24873,20100317,10,3.96,153.43,0,0.095
24874,20100317,11,3.37,135.63,0,0.045
24875,20100317,12,3.28,115.38,0,0.015
24876,20100317,13,3.61,103.52,0,0.025
24877,20100317,14,3.96,99.6,0,0.04
24878,20100317,15,4.09,99.86,0,0.05
24879,20100317,16,3.96,102.09,0,0.14
24880,20100317,17,3.73,104.78,0,0.19
24881,20100317,18,3.64,105.81,0,0.211
24882,20100317,19,3.84,103.41,0,0.221
24883,20100317,20,4.3,99.23,0,0.271
24884,20100317,21,4.88,95.22,0,0.331
24885,20100317,22,5.46,92.14,0,0.341
24886,20100317,23,5.92,89.66,0,0.281
24888,20100317,25,6.15,84.88,0,0.206
24889,20100317,26,5.96,83.19,0,0.326
24890,20100317,27,5.71,83.72,0,0.456
24891,20100317,28,5.53,87.54,0,0.501
24892,20100317,29,5.45,92.67,0,0.486
24893,20100317,30,5.42,96.11,0,0.642
24894,20100317,31,5.37,95.81,0,0.662
24895,20100317,32,5.26,93.0,0,0.381
24896,20100317,33,5.1,89.74,0,0.29600000000000004
24897,20100317,34,4.86,87.7,0,0.236
24898,20100317,35,4.53,86.61,0,0.206
24899,20100317,36,4.1,85.58,0,0.341
24900,20100317,37,3.59,83.73,0,0.436
24901,20100317,38,3.14,81.23,0,0.251
24902,20100317,39,2.88,79.28,0,0.105
24903,20100317,40,2.9,79.35,0,0.12
24904,20100317,41,3.12,80.9,0,0.241
24905,20100317,42,3.43,82.7,0,0.481
24906,20100317,43,3.73,83.95,0,0.7120000000000001
24907,20100317,44,4.07,83.98,0,0.7120000000000001
24908,20100317,45,4.52,82.35,0,0.762
24909,20100317,46,5.12,79.31,0,0.687
24914,20100317,3,4.35,108.77,12,0.281
24915,20100317,4,4.07,110.38,12,0.236
24916,20100317,5,3.74,111.7,12,0.18
24917,20100317,6,3.59,110.47,12,0.115
24918,20100317,7,3.83,105.5,12,0.075
24919,20100317,8,4.37,99.64,12,0.12
24920,20100317,9,5.04,95.16,12,0.14
24921,20100317,10,5.64,92.37,12,0.095
24922,20100317,11,6.08,90.48,12,0.045
24923,20100317,12,6.35,88.77,12,0.015
24924,20100317,13,6.41,86.87,12,0.206
24925,20100317,14,6.32,85.13,12,0.326
24926,20100317,15,6.13,84.17,12,0.456
24927,20100317,16,5.88,84.53,12,0.501
24928,20100317,17,5.64,85.86,12,0.486
24929,20100317,18,5.46,87.41,12,0.642
24930,20100317,19,5.39,88.39,12,0.662
24931,20100317,20,5.37,88.43,12,0.381
24932,20100317,21,5.36,87.3,12,0.29600000000000004
24933,20100317,22,5.29,85.01,12,0.236
24934,20100317,23,5.11,82.28,12,0.206
24935,20100317,24,4.71,79.95,12,0.341
24936,20100317,25,4.06,78.66,12,0.436
24937,20100317,26,3.36,78.09,12,0.251
24938,20100317,27,2.87,77.5,12,0.105
24939,20100317,28,2.79,76.27,12,0.12
24940,20100317,29,3.04,75.62,12,0.241
24941,20100317,30,3.43,76.59,12,0.481
24942,20100317,31,3.83,79.05,12,0.7120000000000001
24943,20100317,32,4.26,80.86,12,0.7120000000000001
24944,20100317,33,4.76,80.19,12,0.762
24945,20100317,34,5.33,76.75,12,0.687
24946,20100317,35,5.85,73.08,12,0.441
24948,20100317,37,5.98,72.15,12,0.256
24949,20100317,38,5.62,75.44,12,0.451
24950,20100317,39,5.28,80.02,12,0.546
24951,20100317,40,5.15,84.07,12,0.737
24952,20100317,41,5.18,85.91,12,0.386
24953,20100317,42,5.27,84.45,12,0.461
24954,20100317,43,5.37,79.44,12,0.29600000000000004
24955,20100317,44,5.47,72.88,12,0.226
24956,20100317,45,5.51,66.93,12,0.195
24957,20100317,46,5.34,62.87,12,0.185
24962,20100318,3,6.29,87.49,0,0.456
24963,20100318,4,6.22,88.41,0,0.501
24964,20100318,5,5.98,89.19,0,0.486
24965,20100318,6,5.77,89.47,0,0.642
24966,20100318,7,5.71,88.97,0,0.662
24967,20100318,8,5.73,88.13,0,0.381
24968,20100318,9,5.68,87.5,0,0.29600000000000004
24969,20100318,10,5.46,87.47,0,0.236
24970,20100318,11,5.06,87.71,0,0.206
24971,20100318,12,4.54,87.64,0,0.341
24972,20100318,13,3.92,86.58,0,0.436
24973,20100318,14,3.36,84.42,0,0.251
24974,20100318,15,3.01,81.64,0,0.105
24975,20100318,16,2.95,79.65,0,0.12
24976,20100318,17,3.14,79.55,0,0.241
24977,20100318,18,3.47,81.5,0,0.481
24978,20100318,19,3.88,84.73,0,0.7120000000000001
24979,20100318,20,4.34,86.92,0,0.7120000000000001
24980,20100318,21,4.82,86.3,0,0.762
24981,20100318,22,5.32,82.5,0,0.687
24982,20100318,23,5.79,77.81,0,0.441
24984,20100318,25,6.22,72.59,0,0.256
24985,20100318,26,6.11,72.6,0,0.451
24986,20100318,27,5.88,73.74,0,0.546
24987,20100318,28,5.63,75.63,0,0.737
24988,20100318,29,5.44,77.96,0,0.386
24989,20100318,30,5.36,80.28,0,0.461
24990,20100318,31,5.45,81.96,0,0.29600000000000004
24991,20100318,32,5.57,82.3,0,0.226
24992,20100318,33,5.59,80.72,0,0.195
24993,20100318,34,5.41,76.77,0,0.185
24994,20100318,35,5.06,71.1,0,0.261
24995,20100318,36,4.6,64.72,0,0.331
24996,20100318,37,4.03,58.64,0,0.456
24997,20100318,38,3.5,53.33,0,0.271
24998,20100318,39,3.15,50.21,0,0.145
24999,20100318,40,3.09,51.21,0,0.206
25000,20100318,41,3.24,55.93,0,0.361
25001,20100318,42,3.51,62.8,0,0.642
25002,20100318,43,3.81,70.51,0,0.8420000000000001
25003,20100318,44,4.17,77.19,0,0.782
25004,20100318,45,4.57,81.21,0,0.747
25005,20100318,46,4.97,82.17,0,0.491
25010,20100318,3,3.11,77.78,12,0.456
25011,20100318,4,3.16,78.95,12,0.501
25012,20100318,5,3.3,80.51,12,0.486
25013,20100318,6,3.59,82.27,12,0.642
25014,20100318,7,4.03,83.88,12,0.662
25015,20100318,8,4.54,84.82,12,0.381
25016,20100318,9,5.02,84.82,12,0.29600000000000004
25017,20100318,10,5.38,83.8,12,0.236
25018,20100318,11,5.63,82.05,12,0.206
25019,20100318,12,5.77,79.8,12,0.341
25020,20100318,13,5.82,77.47,12,0.256
25021,20100318,14,5.77,76.33,12,0.451
25022,20100318,15,5.62,78.06,12,0.546
25023,20100318,16,5.42,83.71,12,0.737
25024,20100318,17,5.33,90.44,12,0.386
25025,20100318,18,5.36,93.68,12,0.461
25026,20100318,19,5.47,90.42,12,0.29600000000000004
25027,20100318,20,5.65,83.21,12,0.226
25028,20100318,21,5.83,75.54,12,0.195
25029,20100318,22,5.86,69.44,12,0.185
25030,20100318,23,5.64,64.7,12,0.261
25031,20100318,24,5.17,60.82,12,0.331
25032,20100318,25,4.46,57.45,12,0.456
25033,20100318,26,3.74,54.71,12,0.271
25034,20100318,27,3.26,53.74,12,0.145
25035,20100318,28,3.22,55.94,12,0.206
25036,20100318,29,3.49,60.28,12,0.361
25037,20100318,30,3.85,65.21,12,0.642
25038,20100318,31,4.15,70.27,12,0.8420000000000001
25039,20100318,32,4.41,75.13,12,0.782
25040,20100318,33,4.67,79.25,12,0.747
25041,20100318,34,4.95,82.41,12,0.491
25042,20100318,35,5.14,85.97,12,0.14
25044,20100318,37,4.99,101.35,12,0.055
25045,20100318,38,4.8,112.51,12,0.135
25046,20100318,39,4.55,121.5,12,0.155
25047,20100318,40,4.1,125.26,12,0.19
25048,20100318,41,3.54,124.19,12,0.201
25049,20100318,42,3.14,119.57,12,0.19
25050,20100318,43,3.07,114.62,12,0.155
25051,20100318,44,3.16,111.89,12,0.206
25052,20100318,45,3.15,112.08,12,0.28600000000000003
25053,20100318,46,2.88,115.87,12,0.231
25058,20100319,3,5.82,86.13,0,0.546
25059,20100319,4,5.54,95.48,0,0.737
25060,20100319,5,5.33,104.85,0,0.386
25061,20100319,6,5.31,110.33,0,0.461
25062,20100319,7,5.5,108.77,0,0.29600000000000004
25063,20100319,8,5.71,102.03,0,0.226
25064,20100319,9,5.81,92.28,0,0.195
25065,20100319,10,5.7,80.37,0,0.185
25066,20100319,11,5.52,67.88,0,0.261
25067,20100319,12,5.26,57.57,0,0.331
25068,20100319,13,4.8,51.68,0,0.456
25069,20100319,14,4.21,49.13,0,0.271
25070,20100319,15,3.73,48.28,0,0.145
25071,20100319,16,3.57,47.75,0,0.206
25072,20100319,17,3.7,48.85,0,0.361
25073,20100319,18,4.0,53.09,0,0.642
25074,20100319,19,4.41,60.62,0,0.8420000000000001
25075,20100319,20,4.84,69.64,0,0.782
25076,20100319,21,5.16,79.31,0,0.747
25077,20100319,22,5.26,90.0,0,0.491
25078,20100319,23,5.26,101.38,0,0.14
25080,20100319,25,5.16,121.22,0,0.055
25081,20100319,26,4.97,127.85,0,0.135
25082,20100319,27,4.62,131.58,0,0.155
25083,20100319,28,4.09,131.61,0,0.19
25084,20100319,29,3.53,128.16,0,0.201
25085,20100319,30,3.11,122.44,0,0.19
25086,20100319,31,2.95,117.3,0,0.155
25087,20100319,32,3.0,114.45,0,0.206
25088,20100319,33,3.18,114.14,0,0.28600000000000003
25089,20100319,34,3.44,115.91,0,0.231
25090,20100319,35,3.73,119.54,0,0.195
25091,20100319,36,4.05,124.88,0,0.15
25092,20100319,37,4.38,131.34,0,0.155
25093,20100319,38,4.69,136.72,0,0.13
25094,20100319,39,4.88,139.13,0,0.1
25095,20100319,40,4.85,137.81,0,0.095
25096,20100319,41,4.68,135.38,0,0.075
25097,20100319,42,4.47,135.56,0,0.07
25098,20100319,43,4.29,141.37,0,0.045
25099,20100319,44,4.11,149.96,0,0.08
25100,20100319,45,3.76,157.19,0,0.055
25101,20100319,46,3.03,160.27,0,0.015
25106,20100319,3,3.91,48.24,12,0.546
25107,20100319,4,4.08,47.62,12,0.737
25108,20100319,5,4.2,49.43,12,0.386
25109,20100319,6,4.3,54.89,12,0.461
25110,20100319,7,4.46,64.47,12,0.29600000000000004
25111,20100319,8,4.71,76.0,12,0.226
25112,20100319,9,5.0,87.41,12,0.195
25113,20100319,10,5.22,98.05,12,0.185
25114,20100319,11,5.36,108.23,12,0.261
25115,20100319,12,5.45,118.05,12,0.331
25116,20100319,13,5.48,127.24,12,0.055
25117,20100319,14,5.41,134.72,12,0.135
25118,20100319,15,5.11,139.27,12,0.155
25119,20100319,16,4.49,139.69,12,0.19
25120,20100319,17,3.75,136.15,12,0.201
25121,20100319,18,3.17,129.67,12,0.19
25122,20100319,19,2.9,123.49,12,0.155
25123,20100319,20,2.83,119.19,12,0.206
25124,20100319,21,2.77,116.0,12,0.28600000000000003
25125,20100319,22,2.62,113.04,12,0.231
25126,20100319,23,2.45,113.24,12,0.195
25127,20100319,24,2.44,121.31,12,0.15
25128,20100319,25,2.82,136.18,12,0.155
25129,20100319,26,3.52,147.24,12,0.13
25130,20100319,27,4.11,151.42,12,0.1
25131,20100319,28,4.28,149.86,12,0.095
25132,20100319,29,4.18,146.01,12,0.075
25133,20100319,30,4.08,143.89,12,0.07
25134,20100319,31,4.1,146.81,12,0.045
25135,20100319,32,4.13,152.13,12,0.08
25136,20100319,33,3.9,156.54,12,0.055
25137,20100319,34,3.23,158.08,12,0.015
25138,20100319,35,2.38,157.04,12,0.015
25140,20100319,37,1.65,155.11,12,0.0
25141,20100319,38,1.84,157.85,12,0.0
25142,20100319,39,2.06,160.19,12,0.0
25143,20100319,40,2.04,161.45,12,0.0
25144,20100319,41,1.81,162.0,12,0.0
25154,20100320,3,4.4,147.79,0,0.155
25155,20100320,4,3.9,144.93,0,0.19
25156,20100320,5,3.33,139.91,0,0.201
25157,20100320,6,2.98,132.87,0,0.19
25158,20100320,7,3.0,126.4,0,0.155
25159,20100320,8,3.29,122.82,0,0.206
25160,20100320,9,3.68,122.1,0,0.28600000000000003
25161,20100320,10,4.01,123.52,0,0.231
25162,20100320,11,4.2,126.89,0,0.195
25163,20100320,12,4.16,132.75,0,0.15
25164,20100320,13,3.93,142.06,0,0.155
25165,20100320,14,3.7,153.32,0,0.13
25166,20100320,15,3.59,162.38,0,0.1
25167,20100320,16,3.55,165.27,0,0.095
25168,20100320,17,3.49,163.81,0,0.075
25169,20100320,18,3.41,161.42,0,0.07
25170,20100320,19,3.27,160.85,0,0.045
25171,20100320,20,3.07,161.64,0,0.08
25172,20100320,21,2.85,162.37,0,0.055
25173,20100320,22,2.61,161.74,0,0.015
25174,20100320,23,2.38,160.49,0,0.015
25176,20100320,25,2.02,163.46,0,0.0
25177,20100320,26,1.94,169.08,0,0.0
25178,20100320,27,1.96,175.37,0,0.0
25179,20100320,28,2.05,180.43,0,0.0
25180,20100320,29,2.11,184.63,0,0.0
25181,20100320,30,2.02,189.64,0,0.0
25182,20100320,31,1.73,197.82,0,0.0
25194,20100320,43,1.89,59.75,0,0.0
25195,20100320,44,2.45,68.52,0,0.0
25196,20100320,45,2.74,84.74,0,0.0
25197,20100320,46,3.06,109.47,0,0.0
25202,20100320,3,3.68,167.55,12,0.155
25203,20100320,4,3.69,165.74,12,0.19
25204,20100320,5,3.69,163.48,12,0.201
25205,20100320,6,3.59,161.95,12,0.19
25206,20100320,7,3.3,161.93,12,0.155
25207,20100320,8,2.92,163.01,12,0.206
25208,20100320,9,2.55,164.21,12,0.28600000000000003
25209,20100320,10,2.3,164.4,12,0.231
25210,20100320,11,2.15,164.74,12,0.195
25211,20100320,12,2.07,167.56,12,0.15
25212,20100320,13,2.05,174.33,12,0.0
25213,20100320,14,2.12,182.02,12,0.0
25214,20100320,15,2.28,186.51,12,0.0
25215,20100320,16,2.46,186.36,12,0.0
25216,20100320,17,2.53,185.26,12,0.0
25217,20100320,18,2.34,187.34,12,0.0
25218,20100320,19,1.85,198.18,12,0.0
25230,20100320,31,1.76,46.43,12,0.0
25231,20100320,32,2.42,54.44,12,0.0
25232,20100320,33,2.46,63.8,12,0.0
25233,20100320,34,1.77,85.96,12,0.0
25236,20100320,37,2.74,173.73,12,0.0
25237,20100320,38,2.93,171.34,12,0.0
25238,20100320,39,3.02,172.47,12,0.0
25239,20100320,40,3.24,182.45,12,0.01
25240,20100320,41,3.69,195.12,12,0.03
25241,20100320,42,4.22,204.56,12,0.085
25242,20100320,43,4.56,209.75,12,0.195
25243,20100320,44,4.65,212.99,12,0.201
25244,20100320,45,4.54,216.16,12,0.276
25245,20100320,46,4.3,220.52,12,0.341
25250,20100321,3,2.78,189.29,0,0.0
25251,20100321,4,2.71,192.99,0,0.0
25252,20100321,5,2.6,196.69,0,0.0
25253,20100321,6,2.44,200.15,0,0.0
25254,20100321,7,2.22,203.36,0,0.0
25255,20100321,8,1.98,207.25,0,0.0
25256,20100321,9,1.78,213.12,0,0.01
25257,20100321,10,1.69,221.19,0,0.0
25258,20100321,11,1.71,228.01,0,0.0
25259,20100321,12,1.79,229.92,0,0.0
25260,20100321,13,1.87,226.12,0,0.0
25261,20100321,14,1.91,221.23,0,0.0
25262,20100321,15,1.81,220.15,0,0.0
25268,20100321,21,1.7,64.92,0,0.0
25272,20100321,25,2.61,187.09,0,0.0
25273,20100321,26,3.11,178.81,0,0.0
25274,20100321,27,3.53,176.64,0,0.0
25275,20100321,28,3.93,184.17,0,0.01
25276,20100321,29,4.39,195.14,0,0.03
25277,20100321,30,4.79,203.87,0,0.085
25278,20100321,31,4.9,208.48,0,0.195
25279,20100321,32,4.74,210.76,0,0.201
25280,20100321,33,4.49,212.36,0,0.276
25281,20100321,34,4.29,214.51,0,0.341
25282,20100321,35,4.19,217.65,0,0.526
25283,20100321,36,4.18,221.93,0,0.622
25284,20100321,37,4.27,227.16,0,0.682
25285,20100321,38,4.38,232.46,0,0.7020000000000001
25286,20100321,39,4.4,237.22,0,0.652
25287,20100321,40,4.27,241.33,0,0.506
25288,20100321,41,4.04,244.85,0,0.516
25289,20100321,42,3.8,247.5,0,0.561
25290,20100321,43,3.66,248.73,0,0.642
25291,20100321,44,3.63,248.72,0,0.672
25292,20100321,45,3.76,248.02,0,0.5760000000000001
25293,20100321,46,4.05,247.26,0,0.471
25298,20100321,3,1.82,217.05,12,0.0
25308,20100321,13,2.42,194.16,12,0.0
25309,20100321,14,3.55,190.51,12,0.0
25310,20100321,15,4.33,190.12,12,0.0
25311,20100321,16,4.52,194.05,12,0.01
25312,20100321,17,4.38,200.86,12,0.03
25313,20100321,18,4.22,208.02,12,0.085
25314,20100321,19,4.18,212.35,12,0.195
25315,20100321,20,4.18,214.44,12,0.201
25316,20100321,21,4.16,216.32,12,0.276
25317,20100321,22,4.06,219.79,12,0.341
25318,20100321,23,3.96,225.03,12,0.526
25319,20100321,24,3.97,231.41,12,0.622
25320,20100321,25,4.12,237.72,12,0.682
25321,20100321,26,4.32,242.94,12,0.7020000000000001
25322,20100321,27,4.43,246.81,12,0.652
25323,20100321,28,4.34,249.57,12,0.506
25324,20100321,29,4.12,251.82,12,0.516
25325,20100321,30,3.89,253.99,12,0.561
25326,20100321,31,3.72,256.13,12,0.642
25327,20100321,32,3.65,257.22,12,0.672
25328,20100321,33,3.69,256.03,12,0.5760000000000001
25329,20100321,34,3.83,252.24,12,0.471
25330,20100321,35,4.09,247.99,12,0.466
25332,20100321,37,4.75,245.57,12,0.637
25333,20100321,38,5.04,246.49,12,0.727
25334,20100321,39,5.24,246.38,12,0.922
25335,20100321,40,5.34,244.06,12,0.917
25336,20100321,41,5.42,240.08,12,0.892
25337,20100321,42,5.59,235.52,12,0.847
25338,20100321,43,5.89,231.43,12,0.757
25339,20100321,44,6.17,227.77,12,0.531
25340,20100321,45,6.24,223.9,12,0.436
25341,20100321,46,6.01,219.03,12,0.261
25346,20100322,3,3.94,194.95,0,0.0
25347,20100322,4,4.12,197.26,0,0.01
25348,20100322,5,4.11,200.37,0,0.03
25349,20100322,6,4.02,204.67,0,0.085
25350,20100322,7,3.93,210.18,0,0.195
25351,20100322,8,3.88,215.84,0,0.201
25352,20100322,9,3.87,220.12,0,0.276
25353,20100322,10,3.89,222.19,0,0.341
25354,20100322,11,3.89,223.82,0,0.526
25355,20100322,12,3.85,227.47,0,0.622
25356,20100322,13,3.81,234.82,0,0.682
25357,20100322,14,3.86,243.47,0,0.7020000000000001
25358,20100322,15,4.0,249.77,0,0.652
25359,20100322,16,4.14,251.59,0,0.506
25360,20100322,17,4.22,250.45,0,0.516
25361,20100322,18,4.2,248.32,0,0.561
25362,20100322,19,4.08,246.69,0,0.642
25363,20100322,20,3.93,246.08,0,0.672
25364,20100322,21,3.86,246.89,0,0.5760000000000001
25365,20100322,22,3.94,249.06,0,0.471
25366,20100322,23,4.16,250.97,0,0.466
25368,20100322,25,4.79,248.62,0,0.637
25369,20100322,26,5.07,245.37,0,0.727
25370,20100322,27,5.22,242.73,0,0.922
25371,20100322,28,5.17,241.52,0,0.917
25372,20100322,29,5.05,241.26,0,0.892
25373,20100322,30,5.01,241.29,0,0.847
25374,20100322,31,5.17,240.91,0,0.757
25375,20100322,32,5.39,239.58,0,0.531
25376,20100322,33,5.51,236.78,0,0.436
25377,20100322,34,5.41,231.93,0,0.261
25378,20100322,35,5.29,225.7,0,0.211
25379,20100322,36,5.34,219.84,0,0.175
25380,20100322,37,5.63,216.27,0,0.201
25381,20100322,38,5.95,214.6,0,0.185
25382,20100322,39,6.09,213.68,0,0.175
25383,20100322,40,5.86,212.52,0,0.155
25384,20100322,41,5.37,210.43,0,0.1
25385,20100322,42,4.79,206.61,0,0.065
25386,20100322,43,4.27,200.35,0,0.05
25387,20100322,44,3.85,192.06,0,0.075
25388,20100322,45,3.52,182.85,0,0.15
25389,20100322,46,3.23,173.96,0,0.18
25394,20100322,3,3.99,241.02,12,0.0
25395,20100322,4,4.03,243.51,12,0.01
25396,20100322,5,4.07,244.41,12,0.03
25397,20100322,6,4.05,244.52,12,0.085
25398,20100322,7,3.95,244.53,12,0.195
25399,20100322,8,3.84,244.86,12,0.201
25400,20100322,9,3.83,245.87,12,0.276
25401,20100322,10,3.99,247.49,12,0.341
25402,20100322,11,4.32,248.56,12,0.526
25403,20100322,12,4.78,248.05,12,0.622
25404,20100322,13,5.33,245.8,12,0.637
25405,20100322,14,5.78,242.9,12,0.727
25406,20100322,15,5.93,239.98,12,0.922
25407,20100322,16,5.65,237.21,12,0.917
25408,20100322,17,5.21,234.85,12,0.892
25409,20100322,18,4.96,234.01,12,0.847
25410,20100322,19,5.17,235.41,12,0.757
25411,20100322,20,5.65,236.71,12,0.531
25412,20100322,21,6.12,235.64,12,0.436
25413,20100322,22,6.37,231.21,12,0.261
25414,20100322,23,6.47,224.99,12,0.211
25415,20100322,24,6.48,219.06,12,0.175
25416,20100322,25,6.4,215.02,12,0.201
25417,20100322,26,6.23,212.59,12,0.185
25418,20100322,27,6.01,211.2,12,0.175
25419,20100322,28,5.8,210.23,12,0.155
25420,20100322,29,5.54,208.66,12,0.1
25421,20100322,30,5.18,205.11,12,0.065
25422,20100322,31,4.75,198.08,12,0.05
25423,20100322,32,4.38,187.99,12,0.075
25424,20100322,33,4.18,177.03,12,0.15
25425,20100322,34,4.12,168.11,12,0.18
25426,20100322,35,4.09,161.99,12,0.14
25428,20100322,37,3.71,156.65,12,0.085
25429,20100322,38,3.44,155.32,12,0.16
25430,20100322,39,3.29,152.49,12,0.195
25431,20100322,40,3.4,147.05,12,0.221
25432,20100322,41,3.67,140.29,12,0.211
25433,20100322,42,3.96,133.12,12,0.221
