"hors","ws","wd","anno","mes","dia","horsObs","wp1"
48,2.18,328.84,2010,2,1,0,0.321
4,9.12,89.6,2010,2,1,12,0.581
33,1.09,14.26,2010,2,1,12,0
34,0.66,358.29,2010,2,1,12,0
38,1.92,317.07,2010,2,1,12,0
42,1.64,25.13,2010,2,1,12,0
13,2.46,60.45,2010,2,2,0,0
15,1.34,51.96,2010,2,2,0,0
38,2.29,86.77,2010,2,2,0,0.025
11,0.55,78.28,2010,2,2,12,0.025
25,2.14,95.11,2010,2,2,12,0.035
34,4.5,113.36,2010,2,2,12,0.612
16,3.16,82.76,2010,2,3,0,0.05
21,5.25,113.69,2010,2,3,0,0.757
31,4.04,136.37,2010,2,3,0,0.09
34,4.5,110.98,2010,2,3,0,0.17
41,4.14,79.25,2010,2,3,0,0.11
44,3.12,85.6,2010,2,3,0,0.226
45,2.82,83.98,2010,2,3,0,0.261
4,4.43,94.58,2010,2,3,12,0
10,4.78,118.12,2010,2,3,12,0
27,2.3,78.74,2010,2,3,12,0.03
46,3.9,136.26,2010,2,3,12,0.005
3,3.64,122.52,2010,2,4,0,0.341
5,5.06,119.78,2010,2,4,0,0.246
7,5.83,118.28,2010,2,4,0,0.09
17,4.38,83,2010,2,4,0,0.11
31,5.26,116.28,2010,2,4,0,0.145
32,5.19,124.19,2010,2,4,0,0.085
40,3.05,232.69,2010,2,4,0,0.04
2,1.71,80.71,2010,2,4,12,0.331
9,2.95,83.69,2010,2,4,12,0.256
12,5.37,84.98,2010,2,4,12,0.095
18,3.34,115.05,2010,2,4,12,0.226
20,4.38,125.4,2010,2,4,12,0.085
30,3.61,217.84,2010,2,4,12,0.045
42,3.56,233.84,2010,2,4,12,0.727
48,5.63,227.58,2010,2,4,12,0.476
7,5.24,115.46,2010,2,5,0,0.145
12,4.07,164.59,2010,2,5,0,0
16,3.08,232.31,2010,2,5,0,0.04
20,2.36,224.24,2010,2,5,0,0.105
22,2.84,225.48,2010,2,5,0,0.19
24,4.12,225.66,2010,2,5,0,0.206
3,3.43,222.48,2010,2,5,12,0.321
5,3.81,233.56,2010,2,5,12,0.296
8,2.77,235.95,2010,2,5,12,0.085
21,5.13,231.8,2010,2,5,12,0.662
31,5.37,193.73,2010,2,5,12,0.326
42,4.31,196.11,2010,2,5,12,0.321
25,4.11,190.15,2010,2,6,0,0.496
26,4.1,192.97,2010,2,6,0,0.496
1,6.08,219.21,2010,2,6,12,0.576
12,4.03,189.22,2010,2,6,12,0.476
13,4.1,191.67,2010,2,6,12,0.496
14,4.14,194.05,2010,2,6,12,0.496
19,4.55,187.62,2010,2,6,12,0.291
24,3.37,175.42,2010,2,6,12,0.331
29,5.36,162.86,2010,2,6,12,0.185
31,4.04,151.87,2010,2,6,12,0.241
43,5.61,153.84,2010,2,6,12,0.276
46,4.61,146.16,2010,2,6,12,0.421
16,5.28,168.49,2010,2,7,0,0.201
32,4.29,150.93,2010,2,7,0,0.316
47,3.86,127.92,2010,2,7,0,0.241
1,4.1,179.34,2010,2,7,12,0.496
4,5.33,167.94,2010,2,7,12,0.386
6,5.02,159.25,2010,2,7,12,0.321
9,3.4,147.68,2010,2,7,12,0.486
17,3.9,155.86,2010,2,7,12,0.451
28,7.1,141.74,2010,2,7,12,0.381
34,3.63,137.9,2010,2,7,12,0.286
40,2.96,163.38,2010,2,7,12,0.02
41,3.77,167.59,2010,2,7,12,0.005
42,4.45,171.2,2010,2,7,12,0.03
48,1.95,222.31,2010,2,7,12,0
20,4.62,129.39,2010,2,8,0,0.291
31,4.68,169.52,2010,2,8,0,0.045
47,3.72,258.02,2010,2,8,0,0.17
2,6.23,145.73,2010,2,8,12,0.351
21,4.25,181.9,2010,2,8,12,0
22,3.57,194.31,2010,2,8,12,0
39,4.6,259.19,2010,2,8,12,0.361
29,5.46,255.12,2010,2,9,0,0.556
3,1.59,228.26,2010,2,9,12,0.04
5,1.6,240.33,2010,2,9,12,0.005
7,2.69,251.45,2010,2,9,12,0.045
21,6.57,242.03,2010,2,9,12,0.491
23,5.53,228.07,2010,2,9,12,0.246
24,5.4,218.96,2010,2,9,12,0.236
28,7.05,198.42,2010,2,9,12,0.341
31,6.85,177.9,2010,2,9,12,0.426
35,5.32,161.42,2010,2,9,12,0.727
37,4.12,160.56,2010,2,9,12,0.677
44,3.95,150.14,2010,2,9,12,0.516
45,4.08,147.33,2010,2,9,12,0.546
11,3.96,225.18,2010,2,10,0,0.246
13,4.67,208.36,2010,2,10,0,0.241
20,6.79,172.07,2010,2,10,0,0.596
24,4.9,159.37,2010,2,10,0,0.13
44,4,130.98,2010,2,10,0,0.366
47,3.66,121.33,2010,2,10,0,0.421
1,4.64,201.83,2010,2,10,12,0.206
14,3.8,164.21,2010,2,10,12,0.556
18,3.75,161.3,2010,2,10,12,0.396
21,3.36,149.35,2010,2,10,12,0.546
22,3.19,147.66,2010,2,10,12,0.566
25,4.27,144.62,2010,2,10,12,0.431
43,5.11,120.79,2010,2,10,12,0.471
8,3.71,150.89,2010,2,11,0,0.516
13,4.09,144.4,2010,2,11,0,0.431
23,3.66,118.45,2010,2,11,0,0.421
7,5.41,127.6,2010,2,11,12,0.431
12,3.75,117.99,2010,2,11,12,0.456
13,3.6,119,2010,2,11,12,0.451
15,3.35,123.31,2010,2,11,12,0.486
20,5.14,121.96,2010,2,11,12,0.411
22,4.86,119.95,2010,2,11,12,0.17
34,3.04,119.15,2010,2,11,12,0.296
39,4.63,117.67,2010,2,11,12,0.15
40,5.3,140.49,2010,2,12,0,0.005
43,5.09,132.1,2010,2,12,0,0.206
2,4.56,134.07,2010,2,12,12,0.491
39,3.39,129.61,2010,2,12,12,0.281
9,4.62,123.24,2010,2,13,0,0
13,4.58,120.98,2010,2,13,0,0
20,4.88,126.48,2010,2,13,0,0.19
30,3.23,127.55,2010,2,13,0,0.266
32,3.35,125.17,2010,2,13,0,0.421
35,3.25,122.39,2010,2,13,0,0.296
37,4.97,118.83,2010,2,13,0,0.105
48,4.1,105.75,2010,2,13,0,0.366
5,5.21,126.67,2010,2,13,12,0.065
27,7.85,113.69,2010,2,13,12,0.11
28,8.2,110.05,2010,2,13,12,0.115
42,2.79,97.37,2010,2,13,12,0.045
4,3.78,126.47,2010,2,14,0,0.251
26,3.67,96.21,2010,2,14,0,0.07
30,2.81,103.34,2010,2,14,0,0.045
32,3.16,101.95,2010,2,14,0,0.065
35,2.52,93.98,2010,2,14,0,0.035
43,3.88,92.25,2010,2,14,0,0.08
7,7.08,99.43,2010,2,14,12,0.286
23,2.71,93.41,2010,2,14,12,0.035
31,3.42,87.45,2010,2,14,12,0.08
43,2.84,108.49,2010,2,14,12,0
46,1.63,111.6,2010,2,14,12,0
8,3.56,103.07,2010,2,15,0,0.065
17,4.86,99.49,2010,2,15,0,0.125
20,3.43,88.52,2010,2,15,0,0.075
15,3.34,114.24,2010,2,15,12,0
23,1.31,103.1,2010,2,15,12,0
30,2.53,150.82,2010,2,15,12,0.01
38,2.65,142.94,2010,2,15,12,0.075
7,2.22,85.69,2010,2,16,0,0
16,2.85,117.39,2010,2,16,0,0.015
29,2.46,133.14,2010,2,16,0,0.055
5,2.71,121.94,2010,2,16,12,0
6,2.63,130.07,2010,2,16,12,0
19,2.42,124.37,2010,2,16,12,0.105
20,6.26,126.89,2010,2,17,0,0.596
42,7.64,122.87,2010,2,17,0,0.035
9,6.81,128.75,2010,2,17,12,0.125
23,3.98,130.81,2010,2,17,12,0.045
39,4.08,125.69,2010,2,17,12,0.05
17,8.64,126.75,2010,2,18,0,0.025
32,3.82,120.97,2010,2,18,0,0.06
48,3.27,109.39,2010,2,18,0,0.025
14,4.23,120.79,2010,2,18,12,0.045
17,3.85,123.82,2010,2,18,12,0.06
19,3.79,122.89,2010,2,18,12,0.06
21,3.81,118.81,2010,2,18,12,0.065
25,5.33,121.04,2010,2,18,12,0.075
29,7.86,123.66,2010,2,18,12,0.065
37,3.93,112.86,2010,2,18,12,0.702
43,3.86,107.24,2010,2,18,12,0.366
45,3.76,109.44,2010,2,18,12,0.496
5,4.13,121.2,2010,2,19,0,0.06
8,5,121.12,2010,2,19,0,0.06
31,3.39,109.73,2010,2,19,0,0.366
44,4.65,118.57,2010,2,19,0,0.195
47,3.79,110.88,2010,2,19,0,0.231
3,6.72,120.42,2010,2,19,12,0.05
8,6.69,116.45,2010,2,19,12,0.06
13,4.79,119.32,2010,2,19,12,0.702
18,3.35,114.15,2010,2,19,12,0.391
21,3.38,116.79,2010,2,19,12,0.496
43,3.56,113.05,2010,2,19,12,0.256
44,3.76,113.08,2010,2,19,12,0.18
47,4.19,116.71,2010,2,19,12,0.145
5,3.25,116.08,2010,2,20,0,0.461
6,3.23,115.88,2010,2,20,0,0.391
16,6.32,126,2010,2,20,0,0.276
28,3.47,113.35,2010,2,20,0,0.326
34,4.58,123.37,2010,2,20,0,0.13
6,5.97,122.32,2010,2,20,12,0.391
12,3.05,117.42,2010,2,20,12,0.371
25,3.65,134.72,2010,2,20,12,0.251
32,2.63,132.12,2010,2,20,12,0.12
42,3.87,213.54,2010,2,20,12,0.261
7,2.93,121.22,2010,2,21,0,0.256
12,3.72,138.3,2010,2,21,0,0.16
22,2.2,162.13,2010,2,21,0,0.075
24,3.46,167,2010,2,21,0,0.206
27,3.83,184.43,2010,2,21,0,0.01
2,3.71,140.14,2010,2,21,12,0.281
18,4.04,223.63,2010,2,21,12,0.261
36,4.21,268.48,2010,2,21,12,0
3,2.77,193.23,2010,2,22,0,0.01
16,6.33,284.72,2010,2,22,0,0.316
32,1.78,295.38,2010,2,22,0,0
44,3.85,93.61,2010,2,22,0,0.06
45,3.38,98.68,2010,2,22,0,0.065
17,1.91,241.41,2010,2,22,12,0.08
28,3.77,119.11,2010,2,22,12,0.025
37,2.02,105,2010,2,22,12,0.035
38,1.89,97.88,2010,2,22,12,0.06
43,3.63,98.62,2010,2,22,12,0.065
45,3.57,109.01,2010,2,22,12,0.005
16,3.11,118.86,2010,2,23,0,0.025
19,2.79,90.55,2010,2,23,0,0.055
22,2.21,112.68,2010,2,23,0,0.035
29,3.24,81.5,2010,2,23,0,0.025
44,1.43,194.76,2010,2,23,0,0
47,2.92,184.44,2010,2,23,0,0
1,2.64,120.69,2010,2,23,12,0.291
7,2.69,97.8,2010,2,23,12,0
11,2.45,112.74,2010,2,23,12,0
25,2.57,153.28,2010,2,23,12,0
29,1.4,167.86,2010,2,23,12,0
35,3.43,180.14,2010,2,23,12,0
36,4.11,176.34,2010,2,23,12,0.015
41,2.95,155.66,2010,2,23,12,0
10,4.06,99.43,2010,2,24,0,0
32,4.67,160.12,2010,2,24,0,0.211
1,1.63,92.68,2010,2,24,12,0.035
17,2.74,156.43,2010,2,24,12,0
23,6.7,159.89,2010,2,24,12,0.341
31,7.2,144.49,2010,2,24,12,0.652
22,8.02,148.21,2010,2,25,0,0.822
27,8.01,153.06,2010,2,25,0,0.832
31,8.39,155.11,2010,2,25,0,0.832
32,8.42,155.27,2010,2,25,0,0.852
10,7.48,146.81,2010,2,25,12,0.311
21,8.87,154.99,2010,2,25,12,0.857
23,8.13,160.67,2010,2,25,12,0.827
27,7.2,166.67,2010,2,25,12,0.792
40,3.76,202.89,2010,2,25,12,0.221
1,7.13,147.56,2010,2,26,0,0.822
14,7.23,162.14,2010,2,26,0,0.832
20,3.57,170.55,2010,2,26,0,0.331
25,4.7,198.37,2010,2,26,0,0.366
26,5,200.12,2010,2,26,0,0.316
37,3.24,154.4,2010,2,26,0,0.311
20,3.61,160.07,2010,2,26,12,0.125
23,3.33,157.29,2010,2,26,12,0.19
24,3.6,162.07,2010,2,26,12,0.211
26,4.87,163.93,2010,2,26,12,0.336
30,5.25,171.08,2010,2,26,12,0.331
33,3.33,181.34,2010,2,26,12,0.281
39,2.87,167.29,2010,2,26,12,0.221
11,3.15,153.91,2010,2,27,0,0.19
16,5.62,175.44,2010,2,27,0,0.381
22,3.52,180.47,2010,2,27,0,0.266
36,2.7,168.53,2010,2,27,0,0.236
46,2.76,147.83,2010,2,27,0,0.256
8,3.64,179.79,2010,2,27,12,0.125
11,3.32,186.55,2010,2,27,12,0.19
22,3.02,164.54,2010,2,27,12,0.155
28,4.47,187.84,2010,2,27,12,0.216
44,4.21,158.23,2010,2,27,12,0.266
45,5.17,158.21,2010,2,27,12,0.356
1,3.59,198.04,2010,2,28,0,0.216
12,2.7,173.1,2010,2,28,0,0.236
14,4.39,186.29,2010,2,28,0,0.366
21,2.98,159.55,2010,2,28,0,0.226
24,3.32,147.96,2010,2,28,0,0.211
29,2.83,167.24,2010,2,28,0,0.306
38,5.71,170.92,2010,2,28,0,0.185
21,5.19,163.56,2010,2,28,12,0.356
42,2.82,169.88,2010,2,28,12,0.1
2,3.38,155.1,2010,3,1,0,0.226
6,3.33,168.21,2010,3,1,0,0.346
30,3.89,169.92,2010,3,1,0,0.1
36,3.8,173.25,2010,3,1,0,0.075
38,2.81,177.84,2010,3,1,0,0.05
45,2.25,192.17,2010,3,1,0,0
5,4.47,166.74,2010,3,1,12,0.306
31,1.31,204.45,2010,3,1,12,0
2,3.4,163.79,2010,3,2,0,0.361
8,2.35,181.74,2010,3,2,0,0.07
9,2.17,175.95,2010,3,2,0,0.09
16,2.11,209.25,2010,3,2,0,0.03
35,3.05,179.45,2010,3,2,0,0.13
40,3.18,191.24,2010,3,2,0,0.01
5,1.61,187.29,2010,3,2,12,0.195
29,4.15,198.02,2010,3,2,12,0.115
14,3.38,190.31,2010,3,3,0,0.045
16,3.65,191.81,2010,3,3,0,0.01
17,3.41,191.59,2010,3,3,0,0.115
46,5.2,173.28,2010,3,3,0,0.261
29,5.64,184.19,2010,3,3,12,0.115
34,4.92,177.49,2010,3,3,12,0.261
38,5.13,178.25,2010,3,3,12,0.411
46,4.86,169.46,2010,3,3,12,0.19
48,4.66,165.13,2010,3,3,12,0.221
17,6.16,176.8,2010,3,4,0,0.115
20,5.99,173.96,2010,3,4,0,0.281
42,4.68,168.77,2010,3,4,0,0.281
5,5.59,173.35,2010,3,4,12,0.366
38,5.65,159.02,2010,3,4,12,0.231
39,5.38,161.95,2010,3,4,12,0.291
46,5.55,130.51,2010,3,4,12,0.226
47,5.83,121.38,2010,3,4,12,0.195
2,4.05,173.97,2010,3,5,0,0.411
41,2.94,110.47,2010,3,5,0,0.11
6,5.03,170.21,2010,3,5,12,0.396
7,4.17,172.03,2010,3,5,12,0.356
8,3.2,173.5,2010,3,5,12,0.301
11,4.11,159.13,2010,3,5,12,0.251
15,5.22,161,2010,3,5,12,0.291
17,3.02,114.53,2010,3,6,0,0.11
20,3.06,110.57,2010,3,6,0,0.1
34,4.05,97.15,2010,3,6,0,0.411
36,3.85,88.27,2010,3,6,0,0.456
42,3.2,88.57,2010,3,6,0,0.226
43,3.17,89.16,2010,3,6,0,0.286
9,3.05,108.38,2010,3,6,12,0.195
15,4.56,96.9,2010,3,6,12,0.632
24,3.8,89.22,2010,3,6,12,0.456
4,4.21,94.86,2010,3,7,0,0.682
5,4.23,96.96,2010,3,7,0,0.722
13,3.59,90.03,2010,3,7,0,0.481
35,4.29,106.8,2010,3,7,0,0.391
37,3.79,107.14,2010,3,7,0,0.376
11,4.21,91.24,2010,3,7,12,0.476
31,3.19,104.56,2010,3,7,12,0.276
34,4.08,104.47,2010,3,7,12,0.446
41,5.46,103.02,2010,3,7,12,0.436
13,3.81,109,2010,3,8,0,0.376
23,4.69,98.83,2010,3,8,0,0.431
29,5.46,97.43,2010,3,8,0,0.436
31,5.49,97.54,2010,3,8,0,0.336
41,1.43,102,2010,3,8,0,0
4,2.98,103.33,2010,3,8,12,0.687
34,2.71,117.16,2010,3,8,12,0.01
6,5.73,101.72,2010,3,9,0,0.426
19,2.63,101.84,2010,3,9,0,0.02
23,2.24,152.27,2010,3,9,0,0.02
34,5.12,324.23,2010,3,9,0,0
36,5.1,312.93,2010,3,9,0,0.095
43,2.97,303.12,2010,3,9,0,0.16
12,2.24,180.34,2010,3,9,12,0.321
18,3.36,326.14,2010,3,9,12,0
32,3.05,302.08,2010,3,9,12,0.195
36,3,302.41,2010,3,9,12,0
38,2.78,299.64,2010,3,9,12,0.456
4,2.23,266.02,2010,3,10,0,0
16,2.2,302.05,2010,3,10,0,0.14
21,3.23,299.61,2010,3,10,0,0.18
30,2.67,309.7,2010,3,10,0,0.356
35,2.49,312.43,2010,3,10,0,0.296
38,2.46,307.55,2010,3,10,0,0.08
41,2.55,296.44,2010,3,10,0,0.09
44,3.57,284.48,2010,3,10,0,0.09
47,4.35,286.62,2010,3,10,0,0.331
13,4.08,302.37,2010,3,10,12,0.396
15,3.78,306.36,2010,3,10,12,0.386
24,2.92,305.15,2010,3,10,12,0.226
36,4.53,289.21,2010,3,10,12,0.311
45,4.1,291.11,2010,3,10,12,0.687
1,4.32,295.98,2010,3,11,0,0.396
10,3.5,296,2010,3,11,0,0.175
12,4.22,300.26,2010,3,11,0,0.226
21,4.08,289.73,2010,3,11,0,0.15
3,2.74,285.97,2010,3,11,12,0.386
5,2.81,286.89,2010,3,11,12,0.446
8,3.76,291.97,2010,3,11,12,0.416
11,4.45,292.85,2010,3,11,12,0.296
42,5.2,286.95,2010,3,11,12,0.867
47,5.59,277.16,2010,3,11,12,0.827
4,4.24,285.26,2010,3,12,0,0.682
6,3.84,288.33,2010,3,12,0,0.682
33,4.96,277.67,2010,3,12,0,0.877
35,4.77,275.72,2010,3,12,0,0.827
6,3.59,298.43,2010,3,12,12,0.682
31,5.97,267.16,2010,3,12,12,0.942
43,5.78,238.05,2010,3,12,12,0.852
46,6.33,242.16,2010,3,12,12,0.777
16,6.71,272.16,2010,3,13,0,0.732
18,7.7,272.78,2010,3,13,0,0.902
20,6.63,266.04,2010,3,13,0,0.942
21,5.98,261.48,2010,3,13,0,0.947
25,5.37,257.35,2010,3,13,0,0.947
29,5.7,253.24,2010,3,13,0,0.872
35,6.23,246.06,2010,3,13,0,0.732
19,7.02,255.35,2010,3,13,12,0.852
21,6.97,252.94,2010,3,13,12,0.802
34,4.2,242.24,2010,3,13,12,0.717
44,3.26,221.99,2010,3,13,12,0.381
14,6.46,242.56,2010,3,14,0,0.737
15,6.54,240.12,2010,3,14,0,0.777
20,4.61,232.04,2010,3,14,0,0.767
22,4.4,233.42,2010,3,14,0,0.717
40,2.69,222.59,2010,3,14,0,0.276
18,3.85,228.89,2010,3,14,12,0.316
35,5.16,187.96,2010,3,14,12,0.175
36,5.56,194.12,2010,3,14,12,0.727
42,4.02,203.31,2010,3,14,12,0.08
3,3.47,235.82,2010,3,15,0,0.702
11,3.42,218.93,2010,3,15,0,0.622
24,5.73,202.15,2010,3,15,0,0.727
8,3.74,192.72,2010,3,15,12,0.381
15,5.69,220.2,2010,3,15,12,0.331
17,5.4,220.29,2010,3,15,12,0.08
24,4.09,179.51,2010,3,15,12,0.005
27,2.92,190.42,2010,3,15,12,0
30,2.92,196.27,2010,3,15,12,0.04
2,5.74,220.2,2010,3,16,0,0.406
38,2.36,131.39,2010,3,16,0,0.04
4,2.82,174.05,2010,3,16,12,0.211
19,2.86,154.78,2010,3,16,12,0.075
20,2.92,147.31,2010,3,16,12,0.12
30,3.31,108.13,2010,3,16,12,0.211
37,5.51,88.95,2010,3,16,12,0.206
39,4.84,84.59,2010,3,16,12,0.456
40,4.69,86.21,2010,3,16,12,0.501
48,3.41,88.01,2010,3,16,12,0.341
6,4.76,169.24,2010,3,17,0,0.115
9,4.6,163.55,2010,3,17,0,0.14
13,3.61,103.52,2010,3,17,0,0.025
28,5.53,87.54,2010,3,17,0,0.501
30,5.42,96.11,2010,3,17,0,0.642
46,5.12,79.31,2010,3,17,0,0.687
7,3.83,105.5,2010,3,17,12,0.075
9,5.04,95.16,2010,3,17,12,0.14
18,5.46,87.41,2010,3,17,12,0.642
34,5.33,76.75,2010,3,17,12,0.687
18,3.47,81.5,2010,3,18,0,0.481
29,5.44,77.96,2010,3,18,0,0.386
36,4.6,64.72,2010,3,18,0,0.331
10,5.38,83.8,2010,3,18,12,0.236
19,5.47,90.42,2010,3,18,12,0.296
38,4.8,112.51,2010,3,18,12,0.135
47,2.59,124.46,2010,3,18,12,0.195
5,5.33,104.85,2010,3,19,0,0.386
16,3.57,47.75,2010,3,19,0,0.206
42,4.47,135.56,2010,3,19,0,0.07
43,4.29,141.37,2010,3,19,0,0.045
44,4.11,149.96,2010,3,19,0,0.08
48,1.59,156.94,2010,3,19,0,0.17
5,4.2,49.43,2010,3,19,12,0.386
6,4.3,54.89,2010,3,19,12,0.461
38,1.84,157.85,2010,3,19,12,0
42,1.46,161.84,2010,3,19,12,0
4,3.9,144.93,2010,3,20,0,0.19
9,3.68,122.1,2010,3,20,0,0.286
11,4.2,126.89,2010,3,20,0,0.195
23,2.38,160.49,2010,3,20,0,0.015
3,3.68,167.55,2010,3,20,12,0.155
22,1.19,245.51,2010,3,20,12,0
29,0.22,329.16,2010,3,20,12,0
48,3.98,230.08,2010,3,20,12,0.622
10,1.69,221.19,2010,3,21,0,0
17,1.02,244.86,2010,3,21,0,0
42,3.8,247.5,2010,3,21,0,0.561
45,3.76,248.02,2010,3,21,0,0.576
4,1.43,224.17,2010,3,21,12,0
6,0.42,266.48,2010,3,21,12,0
36,4.42,245.49,2010,3,21,12,0
2,3.53,193.06,2010,3,22,0,0
7,3.93,210.18,2010,3,22,0,0.195
12,3.85,227.47,2010,3,22,0,0.622
24,4.47,251,2010,3,22,0,0
35,5.29,225.7,2010,3,22,0,0.211
38,5.95,214.6,2010,3,22,0,0.185
42,4.79,206.61,2010,3,22,0,0.065
46,3.23,173.96,2010,3,22,0,0.18
6,4.05,244.52,2010,3,22,12,0.085
18,4.96,234.01,2010,3,22,12,0.847
20,5.65,236.71,2010,3,22,12,0.531
11,5.47,216.31,2010,3,23,0,0.211
24,3.36,158.3,2010,3,23,0,0.697
28,3.36,135.53,2010,3,23,0,0.221
42,2.57,124.46,2010,3,23,0,0.145
25,3.16,114.64,2010,3,23,12,0.211
29,2.62,108.55,2010,3,23,12,0.08
34,3.96,106.39,2010,3,23,12,0.185
35,4.74,103.74,2010,3,23,12,0.211
48,3.64,71.24,2010,3,23,12,0.451
1,4.09,167.54,2010,3,24,0,0.085
24,5.82,94.24,2010,3,24,0,0.085
25,6.11,86.4,2010,3,24,0,0.065
28,5.83,59.43,2010,3,24,0,0.135
35,3.77,64.59,2010,3,24,0,0.566
36,3.19,76.31,2010,3,24,0,0.451
47,4.36,142.13,2010,3,24,0,0.596
6,2.51,107.98,2010,3,24,12,0.221
17,5.45,57.58,2010,3,24,12,0.256
6,6.19,54.15,2010,3,25,0,0.436
19,5.89,137.92,2010,3,25,0,0.376
25,3.28,155.64,2010,3,25,0,0.551
31,3.95,191.57,2010,3,25,0,0.296
40,4.27,185.04,2010,3,25,0,0.1
3,4.74,129.58,2010,3,25,12,0.1
6,5.48,134.02,2010,3,25,12,0.436
7,5.86,140.22,2010,3,25,12,0.642
18,3.85,191.38,2010,3,25,12,0.326
16,4.28,196.48,2010,3,26,0,0.1
9,2.98,155.49,2010,3,26,12,0.336
13,3.18,194.52,2010,3,26,12,0
31,2.76,359.58,2010,3,26,12,0.115
32,2.72,358.1,2010,3,26,12,0.13
39,3.34,344.71,2010,3,26,12,0.195
46,3.39,358.51,2010,3,26,12,0.286
48,3,357.99,2010,3,26,12,0.341
2,1.01,174.42,2010,3,27,0,0
7,3.66,13.53,2010,3,27,0,0.11
8,4.53,17.33,2010,3,27,0,0.236
25,4.39,326.1,2010,3,27,0,0.12
29,3,342.45,2010,3,27,0,0.251
30,3.11,342.28,2010,3,27,0,0.226
44,2.46,347.5,2010,3,27,0,0.065
45,2.43,344.09,2010,3,27,0,0.07
30,3.15,10.86,2010,3,27,12,0.331
38,2.26,305.3,2010,3,27,12,0.105
2,3.09,324.35,2010,3,28,0,0.135
5,3.01,338.74,2010,3,28,0,0.251
9,3.74,350.06,2010,3,28,0,0.266
11,3.52,354.84,2010,3,28,0,0.281
23,2.91,353.01,2010,3,28,0,0.035
24,3.04,348.12,2010,3,28,0,0.13
31,2.15,190.31,2010,3,28,0,0.035
34,2.31,194.11,2010,3,28,0,0.14
3,2.63,0.86,2010,3,28,12,0.195
8,2.17,345.39,2010,3,28,12,0.246
13,2.21,294.47,2010,3,28,12,0.07
17,1.96,213.48,2010,3,28,12,0.075
21,2.79,201.64,2010,3,28,12,0.07
34,2.57,172.99,2010,3,28,12,0.045
11,4.53,185.15,2010,3,29,0,0.251
18,4.65,184.86,2010,3,29,0,0.211
20,2.45,184.94,2010,3,29,0,0.115
27,5.22,180.1,2010,3,29,0,0.155
34,4.31,218.17,2010,3,29,0,0.005
37,3.27,227.04,2010,3,29,0,0
41,2,189.58,2010,3,29,0,0
5,5.03,181.17,2010,3,29,12,0.075
16,4.93,195.25,2010,3,29,12,0.246
30,1.94,186.23,2010,3,29,12,0
35,4.68,158.92,2010,3,29,12,0.12
40,4.5,193.62,2010,3,29,12,0
3,5.22,176.46,2010,3,30,0,0.155
8,3.73,218.11,2010,3,30,0,0.09
12,3.02,237.06,2010,3,30,0,0
36,3.43,71.88,2010,3,30,0,0
13,4.34,176.46,2010,3,30,12,0.1
17,2.24,156.11,2010,3,30,12,0
23,2.75,59.52,2010,3,30,12,0
28,2.31,16,2010,3,30,12,0
31,3.65,15.78,2010,3,30,12,0.135
5,1.39,250.47,2010,3,31,0,0
7,1.03,304.37,2010,3,31,0,0
12,3.32,61.01,2010,3,31,0,0
26,5.26,15.11,2010,3,31,0,0.602
33,4.96,32.56,2010,3,31,0,0.461
34,4.8,30.45,2010,3,31,0,0.386
38,4.27,22.75,2010,3,31,0,0.13
6,3.33,12.49,2010,3,31,12,0
13,5.55,7.99,2010,3,31,12,0.481
16,4.84,29.73,2010,3,31,12,0.742
21,4.65,24.4,2010,3,31,12,0.461
37,3.85,20.13,2010,3,31,12,0.371
24,4.24,14.79,2010,4,1,0,0.301
26,3.82,22.09,2010,4,1,0,0.476
36,3.65,30.39,2010,4,1,0,0.441
45,5.58,17.4,2010,4,1,0,0.602
16,3.6,30.77,2010,4,1,12,0.501
17,3.62,33.02,2010,4,1,12,0.586
23,3.2,27.69,2010,4,1,12,0.516
26,4.86,25.82,2010,4,1,12,0.331
32,5.94,21.54,2010,4,1,12,0.571
41,4.34,19.42,2010,4,1,12,0.797
1,3.95,16.86,2010,4,2,0,0.371
7,4.01,30.04,2010,4,2,0,0.632
17,6.06,30.4,2010,4,2,0,0.426
33,4.02,24.11,2010,4,2,0,0.586
36,4.06,2.21,2010,4,2,0,0.506
44,8.72,13.19,2010,4,2,0,0.757
46,8.41,32.22,2010,4,2,0,0.797
47,7.91,44.88,2010,4,2,0,0.932
1,4.48,35.05,2010,4,2,12,0.371
2,5.27,33.98,2010,4,2,12,0.476
9,4.98,20.32,2010,4,2,12,0.556
23,3.83,9.2,2010,4,2,12,0.516
20,8.5,4.31,2010,4,3,0,0.757
33,2.95,52.9,2010,4,3,0,0
7,7.83,358.1,2010,4,3,12,0.657
16,5.45,71.47,2010,4,3,12,0.767
21,3.06,64.93,2010,4,3,12,0
31,5.39,50.97,2010,4,3,12,0.276
39,4,21.73,2010,4,3,12,0.617
14,4.53,60.87,2010,4,4,0,0.11
22,5.07,22.44,2010,4,4,0,0.526
23,4.16,13.42,2010,4,4,0,0.506
41,8.69,81.99,2010,4,4,0,0.817
2,4.68,54.79,2010,4,4,12,0.937
9,6.54,20.94,2010,4,4,12,0
22,5,33.58,2010,4,4,12,0.211
37,3.64,90.89,2010,4,4,12,0.05
17,7.1,89.9,2010,4,5,0,0.817
27,3.25,160.41,2010,4,5,0,0
33,3.18,190.52,2010,4,5,0,0.065
38,4.69,292.02,2010,4,5,0,0.466
3,8.47,88.33,2010,4,5,12,0.617
